calendar_dt,store_id,fact_staff_value_lag_1,fact_load_factor_lag_1,num_available_couriers_lag_1,fact_num_orders_lag_1,fact_percent_lateness_lag_1,city_nm,store_lifetime_in_days,fact_staff_churn,flag_high_load_lag_1,marketing_costs_lag_1,fact_couriers_with_shifts_lag_1
2025-11-03,94c79d23-34d8-11ed-b106-08c0eb31fffb,1,0.7692307692307693,10,10,,Омск,1075.0,0.0,1,38135711.46426466,13
2025-11-10,94c79d23-34d8-11ed-b106-08c0eb31fffb,6,2.769230769230769,9,36,90.9090909090909,Омск,1082.0,0.0,0,,13
2025-11-17,94c79d23-34d8-11ed-b106-08c0eb31fffb,6,2.4615384615384617,11,32,62.5,Омск,1089.0,1.0,1,,13
2025-11-24,94c79d23-34d8-11ed-b106-08c0eb31fffb,6,2.466666666666667,11,37,91.66666666666666,Омск,1096.0,0.0,0,236693803.887093,15
2025-11-03,94ea6071-b6f7-11eb-85ab-1c34dae33151,1,0.6666666666666666,10,10,,Екатеринбург,1554.0,5.0,1,,15
2025-11-10,94ea6071-b6f7-11eb-85ab-1c34dae33151,12,2.466666666666667,11,37,84.0,Екатеринбург,1561.0,5.0,1,15006085793.43262,15
2025-11-17,94ea6071-b6f7-11eb-85ab-1c34dae33151,11,2.1875,10,35,94.44444444444444,Екатеринбург,1568.0,3.0,1,,16
2025-11-24,94ea6071-b6f7-11eb-85ab-1c34dae33151,8,2.125,11,34,84.0,Екатеринбург,1575.0,5.0,1,279557718.54997873,16
2025-11-03,94eed9f9-19b9-11ef-8861-08c0eb32014b,1,1.6666666666666667,10,10,,Москва,497.0,0.0,0,188676016.3506338,6
2025-11-10,94eed9f9-19b9-11ef-8861-08c0eb32014b,6,7.285714285714286,11,51,56.09756097560976,Москва,504.0,0.0,0,38566804.70761725,7
2025-11-17,94eed9f9-19b9-11ef-8861-08c0eb32014b,6,8.5,11,51,55.55555555555556,Москва,511.0,0.0,0,13250207851.48052,6
2025-11-24,94eed9f9-19b9-11ef-8861-08c0eb32014b,6,12.6,11,63,84.21052631578947,Москва,518.0,0.0,0,18757976.58259186,5
2025-11-03,94f621ce-37f3-11ec-85ad-1c34dae33151,1,0.625,10,10,,Ижевск,1418.0,5.0,1,968269848.941132,16
2025-11-10,94f621ce-37f3-11ec-85ad-1c34dae33151,11,2.15,8,43,100.0,Ижевск,1425.0,5.0,1,428783475.0008888,20
2025-11-17,94f621ce-37f3-11ec-85ad-1c34dae33151,10,2.5555555555555554,12,46,100.0,Ижевск,1432.0,5.0,1,1887468300.368309,18
2025-11-24,94f621ce-37f3-11ec-85ad-1c34dae33151,14,2.4210526315789473,11,46,100.0,Ижевск,1439.0,5.0,1,1390078347.3717616,19
2025-11-03,95188e79-723e-11ee-ae79-08c0eb320147,1,0.7142857142857143,10,10,,Казань,711.0,0.0,0,,14
2025-11-10,95188e79-723e-11ee-ae79-08c0eb320147,11,3.736842105263158,23,71,74.07407407407408,Казань,718.0,0.0,0,92276020.33718473,19
2025-11-17,95188e79-723e-11ee-ae79-08c0eb320147,12,4.388888888888889,24,79,90.32258064516128,Казань,725.0,1.0,1,302565578098.911,18
2025-11-24,95188e79-723e-11ee-ae79-08c0eb320147,12,3.4545454545454546,21,76,91.42857142857144,Казань,732.0,0.0,0,535966647.9049257,22
2025-11-03,95352b84-a36b-11ef-8861-08c0eb32014b,1,0.6666666666666666,10,10,,Санкт-Петербург,313.0,4.0,1,73621153.65498322,15
2025-11-10,95352b84-a36b-11ef-8861-08c0eb32014b,11,2.142857142857143,10,30,100.0,Санкт-Петербург,320.0,3.0,1,5044516.633199513,14
2025-11-17,95352b84-a36b-11ef-8861-08c0eb32014b,14,2.5,7,35,100.0,Санкт-Петербург,327.0,5.0,1,,14
2025-11-24,95352b84-a36b-11ef-8861-08c0eb32014b,13,3.090909090909091,8,34,100.0,Санкт-Петербург,334.0,2.0,1,31076959945.487503,11
2025-11-03,95425f60-70c6-11ed-b107-08c0eb31fffb,1,0.7692307692307693,10,10,,Вологда,1044.0,3.0,1,488388326.86384636,13
2025-11-10,95425f60-70c6-11ed-b107-08c0eb31fffb,9,2.142857142857143,7,30,100.0,Вологда,1051.0,0.0,0,2324276620.4687614,14
2025-11-17,95425f60-70c6-11ed-b107-08c0eb31fffb,8,2.0714285714285716,11,29,83.33333333333334,Вологда,1058.0,2.0,1,573464269.4649036,14
2025-11-24,95425f60-70c6-11ed-b107-08c0eb31fffb,8,2.357142857142857,10,33,90.9090909090909,Вологда,1065.0,3.0,1,59005706631.34607,14
2025-11-03,957f0ec9-9061-11ee-8861-08c0eb32014b,1,0.5263157894736842,10,10,,Саратов,631.0,0.0,0,3162678690.5912333,19
2025-11-10,957f0ec9-9061-11ee-8861-08c0eb32014b,9,2.526315789473684,16,48,54.761904761904766,Саратов,638.0,3.0,1,744559851.8896811,19
2025-11-17,957f0ec9-9061-11ee-8861-08c0eb32014b,12,3.5,15,49,100.0,Саратов,645.0,0.0,1,,14
2025-11-24,957f0ec9-9061-11ee-8861-08c0eb32014b,10,2.8823529411764706,14,49,80.0,Саратов,652.0,0.0,0,,17
2025-11-03,95b13aa5-2209-11ed-ae72-08c0eb320147,1,0.8333333333333334,10,10,,Москва,1145.0,0.0,0,167491807.53226122,12
2025-11-10,95b13aa5-2209-11ed-ae72-08c0eb320147,12,7.636363636363637,20,84,93.75,Москва,1152.0,3.0,1,342343278.2110394,11
2025-11-17,95b13aa5-2209-11ed-ae72-08c0eb320147,13,7.166666666666667,17,86,91.8918918918919,Москва,1159.0,0.0,0,,12
2025-11-24,95b13aa5-2209-11ed-ae72-08c0eb320147,13,6.461538461538462,22,84,92.3076923076923,Москва,1166.0,1.0,1,581364574.2578542,13
2025-11-03,95ba614f-adb6-11ef-b973-08c0eb32008b,1,0.7692307692307693,10,10,,Новороссийск,311.0,2.0,1,6954687.839399188,13
2025-11-10,95ba614f-adb6-11ef-b973-08c0eb32008b,6,2.5454545454545454,8,28,75.0,Новороссийск,318.0,3.0,1,13139569321.357042,11
2025-11-17,95ba614f-adb6-11ef-b973-08c0eb32008b,7,2.230769230769231,8,29,87.5,Новороссийск,325.0,0.0,0,,13
2025-11-24,95ba614f-adb6-11ef-b973-08c0eb32008b,7,1.8571428571428572,11,26,100.0,Новороссийск,332.0,0.0,1,418674330.6729905,14
2025-11-03,95c263cc-21a9-11f0-aa25-be3af2b6059f,1,0.5882352941176471,10,10,,Тамбов,156.0,0.0,0,,17
2025-11-10,95c263cc-21a9-11f0-aa25-be3af2b6059f,8,1.8571428571428572,12,26,56.00000000000001,Тамбов,163.0,1.0,1,176836815.28787616,14
2025-11-17,95c263cc-21a9-11f0-aa25-be3af2b6059f,10,2.142857142857143,11,30,100.0,Тамбов,171.0,0.0,0,460700910.7608881,14
2025-11-24,95c263cc-21a9-11f0-aa25-be3af2b6059f,8,2.25,13,27,85.71428571428571,Тамбов,178.0,1.0,1,1513008591.3894744,12
2025-11-03,95eb138b-118a-11ec-a0ee-ec0d9a21b021,1,1.0,10,10,,Москва,1470.0,4.0,1,7458270.6113980375,10
2025-11-10,95eb138b-118a-11ec-a0ee-ec0d9a21b021,14,3.888888888888889,15,35,100.0,Москва,1477.0,0.0,0,3525258.248415328,9
2025-11-17,95eb138b-118a-11ec-a0ee-ec0d9a21b021,11,3.6,21,36,70.83333333333334,Москва,1484.0,4.0,1,,10
2025-11-24,95eb138b-118a-11ec-a0ee-ec0d9a21b021,13,4.222222222222222,17,38,100.0,Москва,1491.0,2.0,1,2934322737.6665316,9
2025-11-03,95ee950e-2016-11eb-8599-1c34dae33151,1,1.6666666666666667,10,10,,Москва,1800.0,3.0,1,,6
2025-11-10,95ee950e-2016-11eb-8599-1c34dae33151,8,6.0,9,48,100.0,Москва,1807.0,0.0,0,6717630426.686834,8
2025-11-17,95ee950e-2016-11eb-8599-1c34dae33151,8,5.444444444444445,12,49,50.0,Москва,1814.0,3.0,1,11516339567.914188,9
2025-11-24,95ee950e-2016-11eb-8599-1c34dae33151,7,5.875,10,47,66.66666666666666,Москва,1821.0,1.0,1,,8
2025-11-03,95fa4063-3234-11f0-9bb2-be3af2b6059f,1,0.5555555555555556,10,10,,Новосибирск,56.0,4.0,1,,18
2025-11-10,95fa4063-3234-11f0-9bb2-be3af2b6059f,11,2.7333333333333334,18,41,80.0,Новосибирск,63.0,3.0,1,20035082.13854018,15
2025-11-17,95fa4063-3234-11f0-9bb2-be3af2b6059f,15,3.5384615384615383,18,46,93.33333333333331,Новосибирск,70.0,5.0,1,,13
2025-11-24,95fa4063-3234-11f0-9bb2-be3af2b6059f,13,4.076923076923077,18,53,93.75,Новосибирск,77.0,5.0,1,108336885253.6162,13
2025-11-03,9611e0e6-1385-11eb-8599-1c34dae33151,1,1.0,10,10,,Москва,1819.0,5.0,1,380047327.02307093,10
2025-11-10,9611e0e6-1385-11eb-8599-1c34dae33151,11,6.583333333333333,11,79,56.41025641025641,Москва,1826.0,5.0,1,313359833.6699835,12
2025-11-17,9611e0e6-1385-11eb-8599-1c34dae33151,9,6.153846153846154,11,80,42.42424242424242,Москва,1833.0,3.0,1,,13
2025-11-24,9611e0e6-1385-11eb-8599-1c34dae33151,10,7.6,12,76,84.375,Москва,1840.0,1.0,1,67262442.73788702,10
2025-11-03,9616d42f-0344-11ed-885a-08c0eb32014b,1,0.8333333333333334,10,10,,Москва,1184.0,0.0,0,8341579783.855589,12
2025-11-10,9616d42f-0344-11ed-885a-08c0eb32014b,10,6.916666666666667,19,83,78.37837837837837,Москва,1191.0,0.0,0,7369511298.815306,12
2025-11-17,9616d42f-0344-11ed-885a-08c0eb32014b,9,7.363636363636363,18,81,72.0,Москва,1198.0,0.0,0,209015307704.069,11
2025-11-24,9616d42f-0344-11ed-885a-08c0eb32014b,9,7.454545454545454,21,82,82.35294117647058,Москва,1205.0,0.0,0,30572527.534484904,11
2025-11-03,96854d09-d30b-11ea-8598-1c34dae33151,1,0.8333333333333334,10,10,,Санкт-Петербург,1900.0,4.0,1,296231959.9487175,12
2025-11-10,96854d09-d30b-11ea-8598-1c34dae33151,9,2.7142857142857144,10,38,100.0,Санкт-Петербург,1907.0,4.0,1,,14
2025-11-17,96854d09-d30b-11ea-8598-1c34dae33151,11,3.230769230769231,11,42,91.66666666666666,Санкт-Петербург,1914.0,5.0,1,91826963.98052219,13
2025-11-24,96854d09-d30b-11ea-8598-1c34dae33151,10,3.2142857142857144,10,45,100.0,Санкт-Петербург,1921.0,5.0,1,3485918732.54819,14
2025-11-03,968aadf4-cfd9-11ea-b7de-0050560306e1,1,0.8333333333333334,10,10,,Москва,1897.0,0.0,0,450581436.22981894,12
2025-11-10,968aadf4-cfd9-11ea-b7de-0050560306e1,8,4.416666666666667,12,53,75.0,Москва,1904.0,0.0,0,578875981.555145,12
2025-11-17,968aadf4-cfd9-11ea-b7de-0050560306e1,8,5.181818181818182,13,57,86.8421052631579,Москва,1911.0,0.0,0,871758.2282389322,11
2025-11-24,968aadf4-cfd9-11ea-b7de-0050560306e1,8,4.583333333333333,11,55,77.77777777777779,Москва,1918.0,0.0,1,299370163.61689836,12
2025-11-03,96e2c428-9dda-11ef-8861-08c0eb32014b,1,1.0,10,10,,Сочи,309.0,0.0,0,,10
2025-11-10,96e2c428-9dda-11ef-8861-08c0eb32014b,7,3.090909090909091,12,34,80.64516129032258,Сочи,316.0,1.0,1,31763064641.913746,11
2025-11-17,96e2c428-9dda-11ef-8861-08c0eb32014b,8,3.1818181818181817,13,35,78.94736842105263,Сочи,323.0,0.0,0,307066097727.47296,11
2025-11-24,96e2c428-9dda-11ef-8861-08c0eb32014b,6,2.909090909090909,13,32,81.25,Сочи,330.0,0.0,0,255210707.5947379,11
2025-11-24,970dd7de-9923-11f0-aa3c-be3af2b6059f,1,,10,10,,Новосибирск,0.0,4.0,1,23935923638.377193,
2025-11-03,9721f900-c431-11ee-b10b-08c0eb31fffb,1,0.43478260869565216,10,10,,Йошкар-Ола,585.0,5.0,1,46277182.188684516,23
2025-11-10,9721f900-c431-11ee-b10b-08c0eb31fffb,14,2.388888888888889,6,43,95.0,Йошкар-Ола,592.0,5.0,1,458584852.1915862,18
2025-11-17,9721f900-c431-11ee-b10b-08c0eb31fffb,13,2.1666666666666665,6,39,100.0,Йошкар-Ола,599.0,4.0,1,,18
2025-11-24,9721f900-c431-11ee-b10b-08c0eb31fffb,13,2.2777777777777777,8,41,89.47368421052632,Йошкар-Ола,606.0,5.0,1,,18
2025-11-03,97389e79-ac74-11ed-885d-08c0eb32014b,1,0.5,10,10,,Москва,958.0,0.0,0,5296688707.002327,20
2025-11-10,97389e79-ac74-11ed-885d-08c0eb32014b,11,2.4375,19,39,52.38095238095239,Москва,965.0,0.0,1,226731617.54384586,16
2025-11-17,97389e79-ac74-11ed-885d-08c0eb32014b,11,2.1578947368421053,19,41,92.3076923076923,Москва,972.0,0.0,0,5110592002.763223,19
2025-11-24,97389e79-ac74-11ed-885d-08c0eb32014b,11,2.4375,22,39,92.3076923076923,Москва,979.0,3.0,1,,16
2025-11-03,9738b3b0-6522-11ef-b973-08c0eb32008b,1,0.9090909090909091,10,10,,Москва,403.0,2.0,1,195039645.4538339,11
2025-11-10,9738b3b0-6522-11ef-b973-08c0eb32008b,14,5.181818181818182,15,57,46.875,Москва,410.0,1.0,1,109023075.29747854,11
2025-11-17,9738b3b0-6522-11ef-b973-08c0eb32008b,11,5.090909090909091,16,56,68.29268292682927,Москва,417.0,2.0,1,,11
2025-11-24,9738b3b0-6522-11ef-b973-08c0eb32008b,12,5.090909090909091,14,56,100.0,Москва,424.0,0.0,0,,11
2025-11-03,976002f3-1636-11ec-a0ee-ec0d9a21b021,1,0.43478260869565216,10,10,,Санкт-Петербург,1484.0,5.0,1,85451456454.77315,23
2025-11-10,976002f3-1636-11ec-a0ee-ec0d9a21b021,14,2.0833333333333335,13,50,86.20689655172413,Санкт-Петербург,1491.0,5.0,1,141352536.8703212,24
2025-11-17,976002f3-1636-11ec-a0ee-ec0d9a21b021,18,2.7142857142857144,12,57,100.0,Санкт-Петербург,1498.0,5.0,1,,21
2025-11-24,976002f3-1636-11ec-a0ee-ec0d9a21b021,16,1.8666666666666667,14,56,96.29629629629628,Санкт-Петербург,1505.0,3.0,1,11011726.294729223,30
2025-11-03,976f6422-1a29-11ec-a0ee-ec0d9a21b021,1,1.6666666666666667,10,10,,Москва,1470.0,5.0,1,313374790.6787444,6
2025-11-10,976f6422-1a29-11ec-a0ee-ec0d9a21b021,14,11.5,6,69,52.83018867924528,Москва,1477.0,5.0,1,147470073.3508076,6
2025-11-17,976f6422-1a29-11ec-a0ee-ec0d9a21b021,16,8.625,8,69,57.14285714285714,Москва,1484.0,5.0,1,228797020.46856785,8
2025-11-24,976f6422-1a29-11ec-a0ee-ec0d9a21b021,16,7.875,7,63,75.0,Москва,1491.0,5.0,1,24244205.474029683,8
2025-11-03,97bbddd0-7c8e-11ed-b970-08c0eb32008b,1,0.6666666666666666,10,10,,Краснодар,1008.0,2.0,1,184335628.084966,15
2025-11-10,97bbddd0-7c8e-11ed-b970-08c0eb32008b,9,2.6923076923076925,12,35,56.00000000000001,Краснодар,1015.0,3.0,1,820472859.0506983,13
2025-11-17,97bbddd0-7c8e-11ed-b970-08c0eb32008b,9,3.090909090909091,13,34,100.0,Краснодар,1022.0,2.0,1,319076221.30649984,11
2025-11-24,97bbddd0-7c8e-11ed-b970-08c0eb32008b,9,2.5833333333333335,13,31,81.25,Краснодар,1029.0,3.0,1,101089555789.32736,12
2025-11-03,986d2ab8-8aa5-11ee-b973-08c0eb32008b,1,0.47619047619047616,10,10,,Кемерово,680.0,0.0,0,31861919.732752826,21
2025-11-10,986d2ab8-8aa5-11ee-b973-08c0eb32008b,4,2.0588235294117645,13,35,82.35294117647058,Кемерово,687.0,0.0,0,,17
2025-11-17,986d2ab8-8aa5-11ee-b973-08c0eb32008b,5,2.388888888888889,13,43,66.66666666666666,Кемерово,694.0,0.0,0,749102002.2189974,18
2025-11-24,986d2ab8-8aa5-11ee-b973-08c0eb32008b,6,1.9523809523809523,12,41,88.88888888888889,Кемерово,701.0,0.0,0,,21
2025-11-03,98739635-e512-11ee-b10b-08c0eb31fffb,1,0.7692307692307693,10,10,,Москва,571.0,0.0,0,,13
2025-11-10,98739635-e512-11ee-b10b-08c0eb31fffb,6,2.6666666666666665,11,32,81.25,Москва,578.0,0.0,1,,12
2025-11-17,98739635-e512-11ee-b10b-08c0eb31fffb,7,3.1,10,31,76.92307692307693,Москва,585.0,4.0,1,,10
2025-11-24,98739635-e512-11ee-b10b-08c0eb31fffb,8,4.125,8,33,88.23529411764706,Москва,592.0,3.0,1,,8
2025-11-03,98877286-823b-11ef-8861-08c0eb32014b,1,0.7142857142857143,10,10,,Тольятти,349.0,2.0,1,,14
2025-11-10,98877286-823b-11ef-8861-08c0eb32014b,5,1.8461538461538463,6,24,100.0,Тольятти,356.0,2.0,1,,13
2025-11-17,98877286-823b-11ef-8861-08c0eb32014b,6,2.0,4,24,85.71428571428571,Тольятти,362.0,3.0,1,,12
2025-11-24,98877286-823b-11ef-8861-08c0eb32014b,5,2.0833333333333335,5,25,87.5,Тольятти,370.0,3.0,1,,12
2025-11-03,9894e0bf-fea0-11ec-b96c-08c0eb32008b,1,0.7692307692307693,10,10,,Краснодар,1194.0,0.0,0,,13
2025-11-10,9894e0bf-fea0-11ec-b96c-08c0eb32008b,7,2.8461538461538463,15,37,100.0,Краснодар,1201.0,1.0,1,237982882.85931572,13
2025-11-17,9894e0bf-fea0-11ec-b96c-08c0eb32008b,10,4.0,13,44,80.0,Краснодар,1208.0,0.0,0,572838431.1285545,11
2025-11-24,9894e0bf-fea0-11ec-b96c-08c0eb32008b,7,4.0,16,40,81.81818181818183,Краснодар,1215.0,0.0,1,7548900.325460945,10
2025-11-03,98a44801-50e0-11ef-b973-08c0eb32008b,1,0.5882352941176471,10,10,,Екатеринбург,453.0,4.0,1,36915881.932071194,17
2025-11-10,98a44801-50e0-11ef-b973-08c0eb32008b,10,3.0625,12,49,100.0,Екатеринбург,460.0,4.0,1,15981631.011182515,16
2025-11-17,98a44801-50e0-11ef-b973-08c0eb32008b,11,2.888888888888889,13,52,88.0,Екатеринбург,467.0,3.0,1,118707506.11076489,18
2025-11-24,98a44801-50e0-11ef-b973-08c0eb32008b,10,2.6666666666666665,14,48,100.0,Екатеринбург,474.0,4.0,1,,18
2025-11-03,98bf8979-7d1c-11ed-b970-08c0eb32008b,1,0.8333333333333334,10,10,,Рязань,888.0,0.0,0,1841539067.284917,12
2025-11-10,98bf8979-7d1c-11ed-b970-08c0eb32008b,5,3.6,7,36,82.35294117647058,Рязань,895.0,3.0,1,8583678.143470548,10
2025-11-17,98bf8979-7d1c-11ed-b970-08c0eb32008b,7,3.6,8,36,100.0,Рязань,902.0,0.0,1,180024112.43580496,10
2025-11-24,98bf8979-7d1c-11ed-b970-08c0eb32008b,6,4.375,8,35,84.21052631578947,Рязань,909.0,0.0,1,63078870.554578595,8
2025-11-03,99061c77-14d3-11ed-885a-08c0eb32014b,1,0.7692307692307693,10,10,,Уфа,1161.0,4.0,1,12744737716.45687,13
2025-11-10,99061c77-14d3-11ed-885a-08c0eb32014b,8,2.8461538461538463,12,37,78.57142857142857,Уфа,1168.0,3.0,1,,13
2025-11-17,99061c77-14d3-11ed-885a-08c0eb32014b,9,3.5,11,42,76.47058823529412,Уфа,1175.0,4.0,1,,12
2025-11-24,99061c77-14d3-11ed-885a-08c0eb32014b,8,3.5384615384615383,11,46,100.0,Уфа,1182.0,1.0,1,,13
2025-11-03,992a8456-7d87-11ee-ae7a-08c0eb320147,1,1.1111111111111112,10,10,,Москва,675.0,5.0,1,38304241.128472365,9
2025-11-10,992a8456-7d87-11ee-ae7a-08c0eb320147,23,14.285714285714286,12,100,82.97872340425532,Москва,682.0,5.0,1,175878965.10281458,7
2025-11-17,992a8456-7d87-11ee-ae7a-08c0eb320147,20,12.11111111111111,12,109,78.75,Москва,689.0,5.0,1,59430545.461979166,9
2025-11-24,992a8456-7d87-11ee-ae7a-08c0eb320147,21,10.777777777777779,13,97,81.66666666666667,Москва,696.0,5.0,1,,9
2025-11-03,99514097-31af-11ec-a0ee-ec0d9a21b021,1,0.8333333333333334,10,10,,Москва,1450.0,4.0,1,246059220.13143772,12
2025-11-10,99514097-31af-11ec-a0ee-ec0d9a21b021,14,4.75,18,38,100.0,Москва,1457.0,3.0,1,,8
2025-11-17,99514097-31af-11ec-a0ee-ec0d9a21b021,14,3.8333333333333335,15,46,84.61538461538461,Москва,1464.0,5.0,1,,12
2025-11-24,99514097-31af-11ec-a0ee-ec0d9a21b021,16,3.6923076923076925,14,48,81.48148148148148,Москва,1471.0,4.0,1,1963619873.584346,13
2025-11-03,9989fb65-8f99-11ef-b973-08c0eb32008b,1,0.625,10,10,,Санкт-Петербург,352.0,2.0,1,807052018.0279404,16
2025-11-10,9989fb65-8f99-11ef-b973-08c0eb32008b,6,2.3846153846153846,8,31,100.0,Санкт-Петербург,359.0,2.0,1,58622877.80070167,13
2025-11-17,9989fb65-8f99-11ef-b973-08c0eb32008b,8,2.0,8,32,100.0,Санкт-Петербург,366.0,2.0,1,371212558.0533359,16
2025-11-24,9989fb65-8f99-11ef-b973-08c0eb32008b,8,1.8823529411764706,7,32,100.0,Санкт-Петербург,373.0,4.0,1,15372372139.729164,17
2025-11-03,99b2c474-3d32-11f0-aa3c-be3af2b6059f,1,1.25,10,10,,Москва,127.0,0.0,0,9351510762.146881,8
2025-11-10,99b2c474-3d32-11f0-aa3c-be3af2b6059f,10,8.5,18,68,64.0,Москва,134.0,0.0,0,,8
2025-11-17,99b2c474-3d32-11f0-aa3c-be3af2b6059f,10,8.625,18,69,81.35593220338984,Москва,141.0,3.0,1,193260852.19610792,8
2025-11-24,99b2c474-3d32-11f0-aa3c-be3af2b6059f,10,8.625,13,69,84.61538461538461,Москва,148.0,3.0,1,1045190755.322263,8
2025-11-03,99cc4548-abb5-11ed-b109-08c0eb31fffb,1,1.4285714285714286,10,10,,Воронеж,919.0,0.0,0,,7
2025-11-10,99cc4548-abb5-11ed-b109-08c0eb31fffb,7,3.125,7,25,53.333333333333336,Воронеж,926.0,2.0,1,,8
2025-11-17,99cc4548-abb5-11ed-b109-08c0eb31fffb,8,2.888888888888889,6,26,100.0,Воронеж,933.0,5.0,1,8280729.395005142,9
2025-11-24,99cc4548-abb5-11ed-b109-08c0eb31fffb,8,2.5555555555555554,6,23,100.0,Воронеж,940.0,3.0,1,9580952.075986465,9
2025-11-03,99dcc558-5267-11f0-a97c-be3af2b6059f,1,0.7692307692307693,10,10,,Москва,78.0,5.0,1,21388833.028128758,13
2025-11-10,99dcc558-5267-11f0-a97c-be3af2b6059f,21,4.7,14,47,100.0,Москва,85.0,5.0,1,41615850.710323915,10
2025-11-17,99dcc558-5267-11f0-a97c-be3af2b6059f,18,5.3,16,53,100.0,Москва,92.0,5.0,1,,10
2025-11-24,99dcc558-5267-11f0-a97c-be3af2b6059f,18,6.0,15,42,100.0,Москва,99.0,4.0,1,,7
2025-11-03,99e746d2-7d33-11ec-ae6d-08c0eb320147,1,0.5882352941176471,10,10,,Владимир,1345.0,0.0,0,,17
2025-11-10,99e746d2-7d33-11ec-ae6d-08c0eb320147,10,3.2222222222222223,14,58,96.15384615384616,Владимир,1352.0,3.0,1,171196066.31874958,18
2025-11-17,99e746d2-7d33-11ec-ae6d-08c0eb320147,13,3.2222222222222223,15,58,100.0,Владимир,1359.0,0.0,0,13695186.153239952,18
2025-11-24,99e746d2-7d33-11ec-ae6d-08c0eb320147,10,3.235294117647059,14,55,88.88888888888889,Владимир,1366.0,4.0,1,7916293970.947194,17
2025-11-03,9a0cfdc5-257f-11eb-8599-1c34dae33151,1,1.4285714285714286,10,10,,Москва,1800.0,0.0,0,133460782.05335853,7
2025-11-10,9a0cfdc5-257f-11eb-8599-1c34dae33151,7,4.625,10,37,55.00000000000001,Москва,1807.0,0.0,0,862233587.1764407,8
2025-11-17,9a0cfdc5-257f-11eb-8599-1c34dae33151,7,4.875,12,39,83.33333333333334,Москва,1814.0,0.0,0,,8
2025-11-24,9a0cfdc5-257f-11eb-8599-1c34dae33151,7,4.555555555555555,14,41,79.3103448275862,Москва,1821.0,0.0,0,,9
2025-11-03,9a0ec1ea-4ed5-11eb-85a3-1c34dae33151,1,0.8333333333333334,10,10,,Москва,1738.0,4.0,1,1369487241.5222096,12
2025-11-10,9a0ec1ea-4ed5-11eb-85a3-1c34dae33151,13,3.4166666666666665,10,41,54.54545454545454,Москва,1745.0,0.0,1,561330259.9369915,12
2025-11-17,9a0ec1ea-4ed5-11eb-85a3-1c34dae33151,11,3.8333333333333335,11,46,83.33333333333334,Москва,1752.0,4.0,1,73673496.80260286,12
2025-11-24,9a0ec1ea-4ed5-11eb-85a3-1c34dae33151,12,3.6923076923076925,11,48,86.95652173913044,Москва,1759.0,2.0,1,,13
2025-11-03,9a141328-d565-11ee-8861-08c0eb32014b,1,2.0,10,10,,Воронеж,553.0,2.0,1,261675230.85392258,5
2025-11-10,9a141328-d565-11ee-8861-08c0eb32014b,5,3.6,5,18,100.0,Воронеж,560.0,3.0,1,162554620.2534756,5
2025-11-17,9a141328-d565-11ee-8861-08c0eb32014b,5,4.0,5,20,100.0,Воронеж,567.0,3.0,1,398483332691.62366,5
2025-11-24,9a141328-d565-11ee-8861-08c0eb32014b,5,4.75,6,19,88.88888888888889,Воронеж,574.0,2.0,1,,4
2025-11-03,9a54b9f6-1832-11ef-ae7a-08c0eb320147,1,0.7142857142857143,10,10,,Ставрополь,463.0,2.0,1,24297692.774102088,14
2025-11-10,9a54b9f6-1832-11ef-ae7a-08c0eb320147,6,1.8666666666666667,11,28,78.94736842105263,Ставрополь,470.0,0.0,0,,15
2025-11-17,9a54b9f6-1832-11ef-ae7a-08c0eb320147,8,2.0,9,30,71.42857142857143,Ставрополь,477.0,0.0,0,119329348.46386051,15
2025-11-24,9a54b9f6-1832-11ef-ae7a-08c0eb320147,8,1.588235294117647,15,27,82.35294117647058,Ставрополь,484.0,0.0,0,129875334765.94652,17
2025-11-03,9a6d59d2-f3f0-11ed-b971-08c0eb32008b,1,1.25,10,10,,Москва,827.0,3.0,1,1930746532.751848,8
2025-11-10,9a6d59d2-f3f0-11ed-b971-08c0eb32008b,9,3.9,12,39,69.56521739130434,Москва,834.0,3.0,1,4208692.284072434,10
2025-11-17,9a6d59d2-f3f0-11ed-b971-08c0eb32008b,9,3.8181818181818183,14,42,85.0,Москва,841.0,2.0,1,28847735.425616648,11
2025-11-24,9a6d59d2-f3f0-11ed-b971-08c0eb32008b,10,3.5384615384615383,18,46,70.96774193548387,Москва,848.0,0.0,0,5973652.046714953,13
2025-11-03,9a96bdbc-a58d-11ef-b10b-08c0eb31fffb,1,0.5555555555555556,10,10,,Смоленск,323.0,0.0,0,2619090447.8907914,18
2025-11-10,9a96bdbc-a58d-11ef-b10b-08c0eb31fffb,5,1.1176470588235294,8,19,82.35294117647058,Смоленск,329.0,0.0,0,46618447.780532576,17
2025-11-17,9a96bdbc-a58d-11ef-b10b-08c0eb31fffb,6,1.5384615384615385,10,20,64.28571428571429,Смоленск,337.0,0.0,0,11000273.80271249,13
2025-11-24,9a96bdbc-a58d-11ef-b10b-08c0eb31fffb,6,1.5384615384615385,8,20,80.0,Смоленск,344.0,0.0,1,5014317772.743087,13
2025-11-03,9aac1b6e-ef84-11ef-a97a-be3af2b6059f,1,0.7142857142857143,10,10,,Ханты-Мансийск,200.0,0.0,0,,14
2025-11-10,9aac1b6e-ef84-11ef-a97a-be3af2b6059f,7,2.0526315789473686,17,39,100.0,Ханты-Мансийск,207.0,1.0,1,593482182.6299913,19
